symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
SO,2017-09-01,45.865300,45.922300,False,45.504200,45.922300,reg,3112787
SO,2017-09-05,46.720700,46.749200,False,45.813000,45.912800,reg,6725324
SO,2017-09-06,46.834700,47.005800,False,46.644600,46.901200,reg,7368021
SO,2017-09-07,47.471500,47.519000,False,46.663600,46.853700,reg,7074831
SO,2017-09-08,47.709100,47.775600,False,47.138900,47.262400,reg,5696199
SO,2017-09-11,48.098700,48.127200,False,47.481000,47.566500,reg,5297677
SO,2017-09-12,47.100800,48.070200,False,46.815700,47.984700,reg,5912614
SO,2017-09-13,46.967800,47.096100,False,46.715900,47.062800,reg,4398497
SO,2017-09-14,47.899100,47.984700,False,46.986800,47.186300,reg,6167038
SO,2017-09-15,48.127200,48.279300,False,47.823100,48.089200,reg,7244756
SO,2017-09-18,47.585500,48.203300,False,47.262400,48.184200,reg,3859873
SO,2017-09-19,47.395400,47.614000,False,47.214900,47.585500,reg,5110121
SO,2017-09-20,46.996300,47.611300,False,46.796700,47.538000,reg,4720980
SO,2017-09-21,46.825200,47.176800,False,46.796700,47.034300,reg,3040033
SO,2017-09-22,46.397500,46.958300,False,46.340500,46.910700,reg,4155543
SO,2017-09-25,46.597100,46.719500,False,46.359500,46.378500,reg,4518274
SO,2017-09-26,46.369000,46.597100,False,46.245500,46.568600,reg,3976334
SO,2017-09-27,46.112400,46.350000,False,45.893800,46.121900,reg,6676340
SO,2017-09-28,46.511600,46.525800,False,45.969900,46.017400,reg,5880763
SO,2017-09-29,46.701700,46.981300,False,46.155200,46.597100,reg,7244944
SO,2017-10-02,46.701700,46.982000,False,46.521100,46.730200,reg,4478490
SO,2017-10-03,46.369000,46.549600,False,46.202700,46.540100,reg,3546036
SO,2017-10-04,46.663600,46.701700,False,46.283500,46.321500,reg,4322236
SO,2017-10-05,46.910700,47.015300,False,46.511600,46.701700,reg,4040712
SO,2017-10-06,47.129300,47.148300,False,46.587600,46.739700,reg,3208881
SO,2017-10-09,47.186300,47.238600,False,47.053300,47.110300,reg,2955508
SO,2017-10-10,47.747100,47.766100,False,47.176800,47.271900,reg,4139041
SO,2017-10-11,47.975200,48.241300,False,47.604500,47.880100,reg,4431754
SO,2017-10-12,48.222300,48.322000,False,47.889600,47.975200,reg,3420230
SO,2017-10-13,48.412300,48.597700,False,48.231800,48.326800,reg,4632493
SO,2017-10-16,48.602400,48.735500,False,48.288800,48.317300,reg,4364970
SO,2017-10-17,48.602400,48.678400,False,48.212800,48.535900,reg,3691332
SO,2017-10-18,48.726000,48.726000,False,48.345800,48.497900,reg,2699603
SO,2017-10-19,49.419700,49.448200,False,48.735500,48.754500,reg,4804567
SO,2017-10-20,49.619300,49.742900,False,49.229700,49.324700,reg,4122806
SO,2017-10-23,49.609800,49.685800,False,49.381700,49.552800,reg,3000007
SO,2017-10-24,49.771400,49.809400,False,49.324700,49.514800,reg,4889300
SO,2017-10-25,49.619300,49.733400,False,49.125100,49.590800,reg,4600026
SO,2017-10-26,49.476800,49.980500,False,49.424500,49.752400,reg,3501756
SO,2017-10-27,49.505300,49.704900,False,49.248700,49.400700,reg,3179048
SO,2017-10-30,49.505300,49.581300,False,49.258200,49.457800,reg,3346010
SO,2017-10-31,49.609800,49.685800,False,49.305700,49.438700,reg,4721096
SO,2017-11-01,49.495800,49.799900,False,49.191600,49.799900,reg,3957610
SO,2017-11-02,50.607700,50.626700,False,49.609800,49.780900,reg,6568547
SO,2017-11-03,49.837900,50.854800,False,49.818900,50.455700,reg,4842597
SO,2017-11-06,49.087100,49.749100,False,49.001600,49.742900,reg,5631894
SO,2017-11-07,49.153600,49.410200,False,48.764000,49.153600,reg,5454060
SO,2017-11-08,49.201200,49.419700,False,48.697400,49.172600,reg,5424971
SO,2017-11-09,49.429200,49.438700,False,48.996800,49.182100,reg,3633328
SO,2017-11-10,48.811500,49.163100,False,48.773500,49.163100,reg,3501819
SO,2017-11-13,49.248700,49.410200,False,48.849500,48.897000,reg,2780219
SO,2017-11-14,49.714400,49.742900,False,49.083900,49.144100,reg,3890000
SO,2017-11-15,49.343700,50.037100,False,49.277200,49.742900,reg,3589438
SO,2017-11-16,49.362700,49.448200,False,49.020600,49.372200,reg,4356095
SO,2017-11-17,48.987900,49.622200,False,48.968700,49.372300,reg,5389150
SO,2017-11-20,49.189700,49.324300,False,48.987900,49.064800,reg,2950609
SO,2017-11-21,49.305000,49.487700,False,49.189700,49.266600,reg,2591995
SO,2017-11-22,49.362700,49.439600,False,49.136300,49.362700,reg,2642981
SO,2017-11-24,49.391500,49.651000,False,49.362700,49.401200,reg,1155785
SO,2017-11-27,49.554900,49.651000,False,49.237800,49.410800,reg,3981262
SO,2017-11-28,49.487700,49.655900,False,49.199300,49.593400,reg,4185942
SO,2017-11-29,49.103200,49.370500,False,48.819700,49.285800,reg,5099212
SO,2017-11-30,49.208900,49.497300,False,49.084000,49.218500,reg,5499764
SO,2017-12-01,49.122400,49.535700,False,48.862800,49.449200,reg,4709948
SO,2017-12-04,48.372800,49.458800,False,48.276700,49.372300,reg,5505002
SO,2017-12-05,48.401600,48.536200,False,47.766800,48.267000,reg,5578158
SO,2017-12-06,48.911000,48.968700,False,48.459300,48.497700,reg,4041575
SO,2017-12-07,49.333900,49.343500,False,48.488100,49.156100,reg,6637859
SO,2017-12-08,49.074400,49.430000,False,48.949400,49.228200,reg,4791379
SO,2017-12-11,49.670300,49.737500,False,48.949400,49.266600,reg,5095357
SO,2017-12-12,49.199300,49.862500,False,49.180100,49.199300,reg,4031877
