symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
ATVI,2017-09-01,64.786,65.5222,False,63.1047,65.3232,reg,5620034
ATVI,2017-09-05,64.7164,64.9153,False,63.8309,64.5074,reg,4836935
ATVI,2017-09-06,63.6717,64.9651,False,63.5434,64.7562,reg,5564841
ATVI,2017-09-07,65.4924,65.5322,False,63.7314,63.9702,reg,7038380
ATVI,2017-09-08,64.597,65.8306,False,64.3781,65.2038,reg,5224192
ATVI,2017-09-11,65.8207,66.1589,False,64.9949,65.2038,reg,5371746
ATVI,2017-09-12,65.751,66.1589,False,64.9153,66.139,reg,5076675
ATVI,2017-09-13,65.0646,65.7311,False,64.5373,65.5719,reg,4904267
ATVI,2017-09-14,64.8357,65.6565,False,64.3483,64.6965,reg,4769071
ATVI,2017-09-15,64.6666,65.1243,False,64.3483,64.985,reg,16172802
ATVI,2017-09-18,63.8707,65.1143,False,63.6916,64.6666,reg,6266046
ATVI,2017-09-19,63.9802,64.2836,False,63.0052,64.01,reg,6652351
ATVI,2017-09-20,64.6666,64.8556,False,63.5424,64.4776,reg,6343494
ATVI,2017-09-21,63.7812,64.6368,False,63.5126,64.4477,reg,4465599
ATVI,2017-09-22,63.5723,64.2587,False,63.0151,63.4131,reg,5665204
ATVI,2017-09-25,61.8213,63.423,False,61.0055,63.2937,reg,9230815
ATVI,2017-09-26,61.4432,62.4282,False,61.2642,62.2093,reg,5637929
ATVI,2017-09-27,62.7664,63.1246,False,61.6721,61.682,reg,5001724
ATVI,2017-09-28,63.2141,63.2738,False,62.3088,62.7266,reg,5928883
ATVI,2017-09-29,64.1791,64.3781,False,63.1146,63.1644,reg,5048302
ATVI,2017-10-02,63.0649,64.3781,False,62.6669,64.0896,reg,5570386
ATVI,2017-10-03,63.1246,63.4623,False,62.6281,63.2837,reg,3775791
ATVI,2017-10-04,62.3088,63.0052,False,61.8312,62.7465,reg,6692959
ATVI,2017-10-05,62.7664,62.9156,False,61.8909,62.3287,reg,4505498
ATVI,2017-10-06,62.9256,63.0547,False,61.9705,62.4083,reg,3837201
ATVI,2017-10-09,60.8662,61.4233,False,60.2494,61.1846,reg,8840891
ATVI,2017-10-10,61.1348,61.2443,False,60.4484,60.8364,reg,5735606
ATVI,2017-10-11,61.0453,61.0751,False,60.2096,60.9557,reg,5644565
ATVI,2017-10-12,61.7317,62.25899999999999,False,60.8861,61.1348,reg,4715631
ATVI,2017-10-13,60.7667,62.1197,False,60.2394,62.0601,reg,7151647
ATVI,2017-10-16,61.1647,61.6551,False,60.6971,60.8065,reg,4539371
ATVI,2017-10-17,61.3437,61.5427,False,60.6573,61.2144,reg,2674756
ATVI,2017-10-18,61.1846,61.8014,False,61.1448,61.4034,reg,3930772
ATVI,2017-10-19,61.6721,61.7118,False,60.0504,60.6374,reg,5123497
ATVI,2017-10-20,62.3088,62.8162,False,61.9064,62.1595,reg,5283194
ATVI,2017-10-23,61.1448,62.5575,False,60.911,62.3784,reg,4280990
ATVI,2017-10-24,62.4083,63.0052,False,61.4233,61.6223,reg,6098658
ATVI,2017-10-25,61.493,62.2789,False,60.8762,61.9606,reg,5419567
ATVI,2017-10-26,61.7417,62.269,False,61.5626,61.9506,reg,4846358
ATVI,2017-10-27,63.81100000000001,63.9404,False,62.0402,62.0402,reg,6174560
ATVI,2017-10-30,64.9651,65.2436,False,63.9404,64.0001,reg,6567686
ATVI,2017-10-31,65.1541,65.6913,False,64.5273,65.0049,reg,6876928
ATVI,2017-11-01,64.9949,65.4426,False,63.9205,65.3531,reg,5139097
ATVI,2017-11-02,65.1143,65.5023,False,64.4925,65.0745,reg,6129373
ATVI,2017-11-03,62.8758,66.6862,False,61.7914,66.527,reg,18879318
ATVI,2017-11-06,60.5578,63.3932,False,60.3986,63.0848,reg,12947182
ATVI,2017-11-07,60.6473,61.0353,False,59.7917,60.7767,reg,7597791
ATVI,2017-11-08,64.2189,64.5671,False,61.8312,62.1794,reg,12604699
ATVI,2017-11-09,62.9853,63.8508,False,62.269,63.1644,reg,5421680
