symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
EOG,2017-09-01,85.1089,85.3126,False,84.0556,84.463,reg,2358644
EOG,2017-09-05,85.3275,86.1324,False,84.7214,85.3772,reg,2655145
EOG,2017-09-06,87.295,87.4093,False,85.9138,86.1722,reg,2600331
EOG,2017-09-07,88.0403,88.1794,False,86.8489,87.1957,reg,2788606
EOG,2017-09-08,86.2318,87.5136,False,85.5362,87.3149,reg,2687176
EOG,2017-09-11,87.3745,87.4342,False,85.9337,86.5597,reg,2865342
EOG,2017-09-12,87.9111,88.1894,False,86.8777,87.295,reg,2922918
EOG,2017-09-13,90.5245,90.5344,False,88.5073,88.7558,reg,3158258
EOG,2017-09-14,91.2002,92.3614,False,90.5941,90.922,reg,3428369
EOG,2017-09-15,92.6311,92.7007,False,91.2797,91.8461,reg,4057790
EOG,2017-09-18,92.4622,92.7901,False,91.7964,92.184,reg,2388436
EOG,2017-09-19,92.5417,93.0485,False,92.1243,92.492,reg,2074609
EOG,2017-09-20,93.585,93.6844,False,92.2336,92.9888,reg,3774250
EOG,2017-09-21,93.2969,93.8434,False,92.5516,93.0683,reg,2678660
EOG,2017-09-22,93.9527,94.0521,False,92.8597,93.1776,reg,2290433
EOG,2017-09-25,95.6817,96.1885,False,94.1415,94.3999,reg,3143428
EOG,2017-09-26,96.2581,96.8841,False,94.8669,95.3836,reg,2951146
EOG,2017-09-27,96.7052,96.894,False,95.6718,96.2879,reg,2123021
EOG,2017-09-28,96.2084,97.7486,False,96.1984,96.8344,reg,2983045
EOG,2017-09-29,96.1289,96.8344,False,95.4432,96.1189,reg,2010864
EOG,2017-10-02,96.5661,96.5661,False,94.2707,94.9166,reg,2115207
EOG,2017-10-03,95.8904,97.0928,False,95.8705,96.3674,reg,2134464
EOG,2017-10-04,95.7215,96.3674,False,95.3712,96.0394,reg,1507994
EOG,2017-10-05,95.9401,96.4568,False,95.5426,95.8904,reg,2097643
EOG,2017-10-06,95.5824,95.7314,False,94.857,95.1849,reg,1587332
EOG,2017-10-09,95.8904,96.4071,False,95.5029,95.9202,reg,1880931
EOG,2017-10-10,96.1686,97.212,False,96.0891,96.4866,reg,2201233
EOG,2017-10-11,96.3177,96.5065,False,95.4333,95.9301,reg,2156493
EOG,2017-10-12,96.0394,96.2779,False,95.1153,95.473,reg,2173722
EOG,2017-10-13,96.0096,97.0083,False,95.6917,96.8841,reg,1953638
