symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
CL,2017-09-01,69.6841,70.1239,False,69.43,70.036,reg,2132416
CL,2017-09-05,69.4984,69.8161,False,69.1662,69.4887,reg,2795135
CL,2017-09-06,69.8698,70.1533,False,69.3714,69.4984,reg,3007784
CL,2017-09-07,69.9382,70.0946,False,69.4994,69.8307,reg,2124588
CL,2017-09-08,70.1924,70.6517,False,69.4984,69.7037,reg,2952611
CL,2017-09-11,70.3878,70.5149,False,70.0946,70.1924,reg,2351734
CL,2017-09-12,70.3194,70.8276,False,70.2314,70.3683,reg,1413997
CL,2017-09-13,70.0262,70.4562,False,69.9285,70.3096,reg,1806575
CL,2017-09-14,70.5051,70.554,False,69.7819,69.94800000000001,reg,2011401
CL,2017-09-15,70.6419,70.9742,False,70.0946,70.6908,reg,4662365
CL,2017-09-18,70.7494,70.8863,False,70.3683,70.6419,reg,1950917
CL,2017-09-19,71.1599,71.4238,False,70.7299,70.8863,reg,2727889
CL,2017-09-20,70.9058,71.5606,False,70.46600000000002,71.199,reg,2084120
CL,2017-09-21,69.7526,71.0084,False,69.6939,70.8569,reg,2378743
CL,2017-09-22,69.5766,70.0262,False,69.3909,69.7623,reg,2533279
CL,2017-09-25,71.3456,72.235,False,70.9645,71.3945,reg,7226314
CL,2017-09-26,71.7268,71.8734,False,70.9156,71.3456,reg,3307019
CL,2017-09-27,71.4238,71.7659,False,70.6908,71.5215,reg,4255386
CL,2017-09-28,71.4922,71.7463,False,71.199,71.3163,reg,2956792
CL,2017-09-29,71.199,71.62899999999998,False,71.1187,71.4727,reg,2968392
CL,2017-10-02,71.2967,71.7659,False,71.2479,71.3652,reg,2554392
CL,2017-10-03,70.7983,71.3359,False,70.7201,71.1306,reg,2310008
CL,2017-10-04,71.2283,71.6715,False,70.681,70.7103,reg,2345274
CL,2017-10-05,71.5509,71.9418,False,71.3847,71.414,reg,3037218
CL,2017-10-06,71.072,71.5411,False,70.8472,71.414,reg,1770997
CL,2017-10-09,70.7201,71.3065,False,70.5784,71.1599,reg,1513867
CL,2017-10-10,71.2479,71.6535,False,70.8667,71.0035,reg,2078572
CL,2017-10-11,73.0364,73.4469,False,72.4598,73.3198,reg,6491366
CL,2017-10-12,73.4567,73.5642,False,72.538,72.9973,reg,3172540
CL,2017-10-13,74.2679,74.3069,False,73.5544,73.7694,reg,3761301
CL,2017-10-16,74.0333,74.3754,False,73.613,74.1701,reg,2229615
CL,2017-10-17,73.2612,73.8183,False,72.9289,73.789,reg,3217625
CL,2017-10-18,72.753,73.1537,False,72.5771,73.1244,reg,2682748
CL,2017-10-19,71.4824,72.3219,False,71.3261,72.1666,reg,4369163
CL,2017-10-20,71.0697,71.7871,False,70.7552,71.39399999999998,reg,4317675
CL,2017-10-23,70.9419,71.2466,False,70.539,70.7945,reg,4308247
CL,2017-10-24,70.598,70.9419,False,70.3818,70.9026,reg,4000133
CL,2017-10-25,70.1853,70.5783,False,69.517,70.4899,reg,3944720
CL,2017-10-26,69.9789,70.9223,False,69.8708,70.5292,reg,4020693
CL,2017-10-27,69.1829,69.6743,False,67.9447,69.1829,reg,8703970
CL,2017-10-30,68.0036,69.2615,False,67.8562,68.9274,reg,4444482
CL,2017-10-31,69.232,69.3008,False,67.9054,68.15100000000001,reg,4733986
CL,2017-11-01,69.3401,69.6743,False,69.169,69.4974,reg,3279560
CL,2017-11-02,69.7136,69.8806,False,68.8095,69.4089,reg,4638153
CL,2017-11-03,68.9372,69.9101,False,68.829,69.7529,reg,2506150
CL,2017-11-06,69.0355,69.4089,False,68.5441,69.0551,reg,3197185
