symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
ILMN,2017-09-01,207.15,207.49,False,203.7272,205.0,reg,824566
ILMN,2017-09-05,207.22,207.73,False,204.35,205.71,reg,937718
ILMN,2017-09-06,207.42,209.42,False,204.8,208.1,reg,659394
ILMN,2017-09-07,210.2,211.27,False,205.69,207.21,reg,757035
ILMN,2017-09-08,209.68,210.97,False,208.81,209.68,reg,437617
ILMN,2017-09-11,212.24,212.4,False,209.965,211.16,reg,787518
ILMN,2017-09-12,213.93,214.04,False,209.55,213.21,reg,955027
ILMN,2017-09-13,213.43,214.3374,False,212.33,213.5,reg,486527
ILMN,2017-09-14,211.04,212.61,False,210.6,212.59,reg,676355
ILMN,2017-09-15,210.72,211.87,False,208.96,211.0,reg,942620
ILMN,2017-09-18,209.4,211.94,False,208.8,211.37,reg,561229
ILMN,2017-09-19,204.95,210.64,False,204.8,210.36,reg,1045834
ILMN,2017-09-20,203.09,205.82,False,201.05,204.94,reg,1071887
ILMN,2017-09-21,200.24,203.91,False,199.6,203.34,reg,896536
ILMN,2017-09-22,201.41,201.94,False,199.69,199.69,reg,986743
ILMN,2017-09-25,201.38,202.58,False,199.87,200.21,reg,926853
ILMN,2017-09-26,198.44,202.765,False,197.63,202.06,reg,767429
ILMN,2017-09-27,197.76,200.37,False,197.6,199.16,reg,501327
ILMN,2017-09-28,199.0,199.365,False,196.0,197.2,reg,541301
ILMN,2017-09-29,199.2,199.67,False,197.45,199.18,reg,581659
ILMN,2017-10-02,202.23,203.07,False,199.24,199.45,reg,828700
ILMN,2017-10-03,202.46,204.03,False,201.31,202.23,reg,647928
ILMN,2017-10-04,205.77,205.9999,False,202.39,202.39,reg,550028
ILMN,2017-10-05,205.78,206.61,False,204.86,205.98,reg,494189
ILMN,2017-10-06,204.18,206.62,False,203.82,205.97,reg,602746
ILMN,2017-10-09,203.27,205.645,False,202.93,204.92,reg,527528
ILMN,2017-10-10,204.15,204.39,False,202.0007,203.5,reg,537443
ILMN,2017-10-11,206.69,206.83,False,203.47,203.55,reg,548224
ILMN,2017-10-12,208.24,211.49,False,207.0976,207.21,reg,657641
ILMN,2017-10-13,206.92,209.88,False,205.62,208.87,reg,422227
ILMN,2017-10-16,206.23,208.11,False,205.7,207.25,reg,485564
ILMN,2017-10-17,206.48,206.88,False,205.025,206.21,reg,545410
ILMN,2017-10-18,205.62,207.99,False,205.3,206.64,reg,470677
ILMN,2017-10-19,205.18,206.51,False,204.011,205.68,reg,432670
ILMN,2017-10-20,209.88,211.66,False,204.01,205.58,reg,727020
ILMN,2017-10-23,211.55,214.5,False,210.9,214.0,reg,1325944
ILMN,2017-10-24,210.82,212.92,False,208.0652,211.0,reg,1704447
ILMN,2017-10-25,204.85,214.03,False,198.21,214.03,reg,2632227
ILMN,2017-10-26,208.31,209.01,False,202.2,205.0,reg,1082088
ILMN,2017-10-27,210.04,210.21,False,203.36,205.5,reg,963868
ILMN,2017-10-30,203.81,210.6,False,203.03,209.55,reg,671916
ILMN,2017-10-31,205.19,205.86,False,203.39,204.13,reg,848247
ILMN,2017-11-01,207.74,208.27,False,205.2,206.49,reg,750564
ILMN,2017-11-02,208.82,210.3,False,207.26,207.26,reg,440423
ILMN,2017-11-03,213.99,214.18,False,207.225,207.88,reg,635172
ILMN,2017-11-06,209.19,214.44,False,208.86,214.0,reg,545187
ILMN,2017-11-07,211.74,212.395,False,208.66,209.63,reg,696481
ILMN,2017-11-08,211.2,211.35,False,208.942,211.31,reg,379124
ILMN,2017-11-09,209.61,210.56,False,207.72,209.0,reg,347559
ILMN,2017-11-10,208.94,209.47,False,207.7,208.34,reg,598598
ILMN,2017-11-13,209.14,209.39,False,206.73,207.78,reg,372804
ILMN,2017-11-14,206.05,209.6028,False,204.09,207.8,reg,485931
ILMN,2017-11-15,205.42,207.0,False,203.83,206.21,reg,497344
ILMN,2017-11-16,208.51,209.1,False,205.41,205.41,reg,563729
ILMN,2017-11-17,209.02,209.97,False,208.08,208.69,reg,545558
ILMN,2017-11-20,210.67,211.74,False,209.83,210.02,reg,585423
ILMN,2017-11-21,212.05,212.33,False,209.72,211.23,reg,503191
ILMN,2017-11-22,215.35,215.96,False,212.19,212.68,reg,692166
ILMN,2017-11-24,214.86,216.08,False,214.5,214.5,reg,218144
ILMN,2017-11-27,223.84,224.245,False,213.33,215.0,reg,1472243
ILMN,2017-11-28,226.28,226.42,False,221.11,224.69,reg,1398018
ILMN,2017-11-29,227.48,227.85,False,223.8557,226.92,reg,1144648
ILMN,2017-11-30,230.03,230.72,False,227.47,227.75,reg,937591
ILMN,2017-12-01,225.24,230.24,False,222.34,226.55,reg,972083
ILMN,2017-12-04,213.45,226.86,False,213.0,225.33,reg,1246069
ILMN,2017-12-05,211.06,215.74,False,210.05,212.99,reg,1050098
ILMN,2017-12-06,213.98,214.745,False,210.31,211.66,reg,656573
ILMN,2017-12-07,214.67,216.37,False,211.32,214.08,reg,682331
ILMN,2017-12-08,217.65,218.97,False,215.16,215.28,reg,618493
ILMN,2017-12-11,214.11,218.52,False,212.1153,218.11,reg,906025
ILMN,2017-12-12,212.64,215.0,False,211.832,214.7,reg,751471
ILMN,2017-12-13,214.55,215.23,False,213.0,213.61,reg,502754
ILMN,2017-12-14,210.85,215.8,False,210.53,215.06,reg,577539
ILMN,2017-12-15,216.55,216.72,False,210.18,213.64,reg,1797886
ILMN,2017-12-18,217.29,219.5,False,216.84,219.08,reg,878339
ILMN,2017-12-19,214.74,217.87,False,210.37,217.1,reg,633405
ILMN,2017-12-20,216.44,217.16,False,214.0,216.3,reg,627863
ILMN,2017-12-21,214.57,217.48,False,214.13,217.12,reg,560445
ILMN,2017-12-22,215.72,217.0,False,213.74,213.74,reg,453890
ILMN,2017-12-26,214.21,216.13,False,213.16,215.36,reg,388671
ILMN,2017-12-27,215.46,216.825,False,213.87,215.49,reg,471834
ILMN,2017-12-28,217.52,218.2599,False,215.6518,216.4,reg,714663
ILMN,2017-12-29,218.49,220.4895,False,217.38,217.38,reg,888175
ILMN,2018-01-02,224.03,224.85,False,222.13,224.78,reg,804731
ILMN,2018-01-03,230.32,231.225,False,224.265,224.5,reg,907199
ILMN,2018-01-04,232.99,233.54,False,231.23,231.83,reg,862475
ILMN,2018-01-05,228.17,232.9,False,225.796,231.99,reg,1471838
ILMN,2018-01-08,227.06,228.9,False,225.665,227.55,reg,1002025
ILMN,2018-01-09,242.8,245.74,False,235.48,236.77,reg,2713984
ILMN,2018-01-10,242.59,244.0,False,238.24,242.8,reg,982608
ILMN,2018-01-11,240.04,244.2,False,239.32,243.85,reg,810073
ILMN,2018-01-12,244.72,245.96,False,240.63,240.95,reg,975763
ILMN,2018-01-16,241.42,248.97,False,241.07,247.33,reg,1139941
ILMN,2018-01-17,242.05,244.48,False,240.8718,244.48,reg,738313
ILMN,2018-01-18,241.31,243.9,False,240.13,242.24,reg,770495
ILMN,2018-01-19,243.55,244.88,False,241.44,242.31,reg,896733
ILMN,2018-01-22,245.19,247.63,False,242.87,245.0,reg,709832
ILMN,2018-01-23,242.94,245.07,False,241.95,244.07,reg,829954
ILMN,2018-01-24,242.49,243.85,False,241.19,243.12,reg,845966
ILMN,2018-01-25,243.39,243.97,False,240.16,243.48,reg,613310
ILMN,2018-01-26,244.83,244.92,False,242.09,244.21,reg,678381
ILMN,2018-01-29,241.78,244.9,False,238.51,244.18,reg,779540
ILMN,2018-01-30,241.18,243.55,False,238.95,240.69,reg,1063398
ILMN,2018-01-31,232.64,248.1,False,229.16,247.45,reg,1760472
ILMN,2018-02-01,230.29,233.56,False,229.08,232.0,reg,943949
ILMN,2018-02-02,220.18,228.99,False,219.54,227.98,reg,1538819
ILMN,2018-02-05,213.0,223.54,False,212.95,221.45,reg,1483993
ILMN,2018-02-06,220.8,221.55,False,207.51,210.0,reg,1759256
ILMN,2018-02-07,221.2,223.64,False,216.77,218.85,reg,1116021
ILMN,2018-02-08,209.54,221.0,False,209.48,220.96,reg,1299901
ILMN,2018-02-09,217.19,219.58,False,210.08,211.35,reg,1798295
ILMN,2018-02-12,221.03,222.855,False,216.35,218.43,reg,1000188
ILMN,2018-02-13,220.44,221.1,False,217.8,219.36,reg,663027
ILMN,2018-02-14,223.11,223.85,False,216.34,217.47,reg,817930
ILMN,2018-02-15,229.13,229.545,False,223.7262,224.6,reg,804863
ILMN,2018-02-16,229.2,230.95,False,227.03,228.85,reg,701696
ILMN,2018-02-20,226.57,229.95,False,225.455,228.35,reg,567764
ILMN,2018-02-21,227.91,233.25,False,226.46,226.57,reg,549458
ILMN,2018-02-22,226.74,230.88,False,225.92,229.49,reg,450092
ILMN,2018-02-23,233.84,233.92,False,226.615,228.5,reg,536170
ILMN,2018-02-26,233.43,235.43,False,231.0301,234.54,reg,639763
ILMN,2018-02-27,229.73,234.08,False,229.73,232.87,reg,673482
ILMN,2018-02-28,228.02,233.25,False,227.95,231.25,reg,732331
ILMN,2018-03-01,224.54,229.49,False,222.9294,227.41,reg,747899
ILMN,2018-03-02,229.19,229.85,False,221.49,222.29,reg,866186
ILMN,2018-03-05,230.88,232.47,False,226.05,227.17,reg,543884
ILMN,2018-03-06,235.76,236.74,False,230.79,231.34,reg,600273
ILMN,2018-03-07,241.2,242.19,False,231.6184,233.54,reg,818299
ILMN,2018-03-08,243.52,243.72,False,240.3,241.5,reg,757260
ILMN,2018-03-09,250.12,250.67,False,244.15,244.59,reg,801074
ILMN,2018-03-12,253.17,254.89,False,250.07,251.33,reg,640920
ILMN,2018-03-13,253.54,256.04900000000004,False,251.11,254.94,reg,606499
ILMN,2018-03-14,251.79,255.92,False,250.46,254.65,reg,846850
ILMN,2018-03-15,251.61,255.57,False,251.24,252.26,reg,739594
ILMN,2018-03-16,253.91,256.64,False,252.24,252.92,reg,1094335
ILMN,2018-03-19,248.73,254.205,False,246.79,252.5,reg,822702
ILMN,2018-03-20,252.65,253.18,False,247.48,249.62,reg,589555
ILMN,2018-03-21,246.84,252.73,False,245.97,252.25,reg,710140
ILMN,2018-03-22,241.12,247.89,False,240.97,244.75,reg,820362
ILMN,2018-03-23,235.36,244.32,False,235.32,241.22,reg,872958
ILMN,2018-03-26,242.28,242.62,False,236.0,239.14,reg,940424
ILMN,2018-03-27,237.37,248.5033,False,236.0,243.85,reg,651349
ILMN,2018-03-28,234.99,239.875,False,233.285,238.03,reg,715008
ILMN,2018-03-29,236.42,238.9,False,232.6,236.82,reg,719888
ILMN,2018-04-02,229.93,236.65,False,226.29,235.83,reg,811961
ILMN,2018-04-03,229.94,232.865,False,227.24,230.91,reg,740177
ILMN,2018-04-04,237.77,238.66,False,225.815,227.13,reg,925450
ILMN,2018-04-05,236.37,239.52,False,235.43,238.82,reg,571594
ILMN,2018-04-06,228.17,236.06,False,226.07,234.76,reg,743333
ILMN,2018-04-09,230.18,235.1,False,228.19,229.06,reg,753052
ILMN,2018-04-10,238.92,240.39,False,233.05,234.6,reg,748596
ILMN,2018-04-11,237.67,241.3932,False,237.19,237.96,reg,573934
ILMN,2018-04-12,242.09,243.96,False,238.48,238.48,reg,403620
ILMN,2018-04-13,241.44,243.62,False,239.95,243.62,reg,366183
ILMN,2018-04-16,245.19,248.18,False,242.735,243.21,reg,694318
ILMN,2018-04-17,248.48,251.24,False,245.21,246.86,reg,902379
ILMN,2018-04-18,250.0,252.82,False,248.55,249.38,reg,1157801
ILMN,2018-04-19,245.84,249.77,False,244.01,249.45,reg,894605
ILMN,2018-04-20,244.6,247.22,False,243.42,246.64,reg,1092933
ILMN,2018-04-23,245.85,246.98,False,244.29,245.73,reg,763144
ILMN,2018-04-24,238.5,246.99,False,234.71,246.99,reg,1151868
ILMN,2018-04-25,231.19,251.99,False,226.62,251.99,reg,2889042
ILMN,2018-04-26,242.63,244.2,False,231.52,232.0,reg,2530873
ILMN,2018-04-27,244.45,244.69,False,240.44,241.63,reg,837137
ILMN,2018-04-30,240.93,245.89,False,240.93,245.57,reg,694392
ILMN,2018-05-01,242.99,243.66,False,240.0,240.03,reg,536885
ILMN,2018-05-02,240.5,245.98,False,239.72,242.6,reg,638499
ILMN,2018-05-03,239.93,240.78,False,235.74,238.45,reg,623103
ILMN,2018-05-04,244.82,244.9,False,236.715,237.79,reg,598282
ILMN,2018-05-07,256.89,259.27,False,250.05,251.29,reg,1161441
ILMN,2018-05-08,256.1,258.0,False,254.84,255.49,reg,829761
ILMN,2018-05-09,262.52,264.2,False,254.15,256.51,reg,874396
ILMN,2018-05-10,264.98,266.25,False,261.77,263.83,reg,839620
ILMN,2018-05-11,266.99,267.32,False,264.27,265.46,reg,611782
ILMN,2018-05-14,269.44,272.9,False,266.33,266.99,reg,641721
ILMN,2018-05-15,263.75,267.92,False,262.32,267.53,reg,749147
ILMN,2018-05-16,268.84,269.6,False,263.75,263.75,reg,564185
ILMN,2018-05-17,268.45,271.56,False,267.411,268.96,reg,462840
ILMN,2018-05-18,269.67,271.7762,False,267.44,268.75,reg,525153
ILMN,2018-05-21,268.29,271.91,False,266.965,271.0,reg,512279
ILMN,2018-05-22,270.8,273.0,False,268.31,270.0,reg,699096
ILMN,2018-05-23,271.73,272.73,False,267.5803,268.16,reg,601863
