symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
DVN,2017-09-01,31.8835,32.1218,False,30.9203,31.2877,reg,3820963
DVN,2017-09-05,31.9034,32.4693,False,31.5161,32.1218,reg,3836760
DVN,2017-09-06,32.4495,32.8566,False,32.1019,32.1814,reg,3810708
DVN,2017-09-07,32.1615,32.4991,False,31.8636,32.241,reg,2903299
DVN,2017-09-08,31.248,32.0523,False,30.7913,32.0523,reg,4439919
DVN,2017-09-11,31.5856,31.7736,False,31.243,31.4069,reg,3862738
DVN,2017-09-12,31.9431,32.3105,False,31.5856,31.665,reg,3619474
DVN,2017-09-13,33.2736,33.2836,False,32.1019,32.1119,reg,6000432
DVN,2017-09-14,33.7212,34.4176,False,33.4726,33.4726,reg,5576969
DVN,2017-09-15,33.4726,34.0445,False,33.0747,33.761,reg,4709395
DVN,2017-09-18,33.7909,33.8108,False,32.9454,33.3134,reg,4305798
DVN,2017-09-19,33.5919,33.8406,False,33.4228,33.771,reg,3604989
DVN,2017-09-20,34.706,34.7558,False,33.8207,33.8207,reg,5017238
DVN,2017-09-21,35.1636,35.472,False,34.4474,34.5966,reg,4761141
DVN,2017-09-22,35.5913,35.6212,False,34.9647,35.0442,reg,4734876
DVN,2017-09-25,36.4766,36.6756,False,35.84,35.8898,reg,4337315
DVN,2017-09-26,36.7353,36.8447,False,36.029,36.2876,reg,4578774
DVN,2017-09-27,36.974,36.9939,False,36.4319,36.785,reg,4638822
DVN,2017-09-28,36.3971,37.2525,False,36.2876,37.0138,reg,5216452
DVN,2017-09-29,36.5164,36.5363,False,35.9353,36.3175,reg,5507908
DVN,2017-10-02,36.407,36.4369,False,35.1139,35.8301,reg,4673237
DVN,2017-10-03,36.3374,36.5065,False,36.029,36.2578,reg,3003098
DVN,2017-10-04,35.6709,36.5363,False,35.5714,36.3772,reg,4379324
DVN,2017-10-05,36.1583,36.3749,False,35.9196,35.9992,reg,3353968
DVN,2017-10-06,35.5913,35.9693,False,35.462,35.7306,reg,3174065
DVN,2017-10-09,35.7008,35.8102,False,35.3625,35.7107,reg,3068679
DVN,2017-10-10,35.8102,36.6457,False,35.7306,36.3473,reg,4089163
DVN,2017-10-11,35.8898,36.0457,False,35.472,35.6311,reg,3415047
DVN,2017-10-12,35.4222,35.6013,False,35.2133,35.4023,reg,3233541
DVN,2017-10-13,35.6809,36.1583,False,35.661,35.9096,reg,2461688
