symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
TJX,2017-09-01,71.1481,71.5806,False,70.9318,71.2071,reg,2824732
TJX,2017-09-05,71.1088,71.3299,False,70.4993,70.9417,reg,3274732
TJX,2017-09-06,71.78699999999998,71.8558,False,71.1088,71.1579,reg,3023036
TJX,2017-09-07,71.6789,72.3965,False,71.3152,72.249,reg,2707254
TJX,2017-09-08,71.1579,71.7477,False,70.5042,71.72800000000002,reg,2681404
TJX,2017-09-11,71.6002,71.7575,False,70.7745,71.1579,reg,3196266
TJX,2017-09-12,72.2883,73.0354,False,71.7575,71.7624,reg,2856910
TJX,2017-09-13,72.2392,72.9568,False,72.1507,72.4161,reg,3803019
TJX,2017-09-14,71.964,72.308,False,71.6199,72.2588,reg,3486277
TJX,2017-09-15,72.4849,72.5341,False,71.325,71.9443,reg,4022786
TJX,2017-09-18,72.1704,72.6422,False,71.8853,72.6225,reg,1944944
TJX,2017-09-19,71.5904,72.4063,False,71.5708,72.3375,reg,2833395
TJX,2017-09-20,71.1874,71.5717,False,70.7205,71.5609,reg,4880647
TJX,2017-09-21,71.5806,71.9246,False,71.1972,71.3054,reg,3734015
TJX,2017-09-22,71.2169,71.6494,False,70.922,71.4135,reg,4258747
TJX,2017-09-25,72.5734,72.7307,False,71.0694,71.2857,reg,5070011
TJX,2017-09-26,72.5243,73.11399999999998,False,72.2687,72.7405,reg,2931827
TJX,2017-09-27,72.8978,73.1141,False,72.1212,72.5931,reg,2337032
TJX,2017-09-28,72.6914,72.9666,False,72.2687,72.7897,reg,2458607
TJX,2017-09-29,72.4751,73.1042,False,72.367,72.829,reg,2986470
TJX,2017-10-02,72.1507,72.5144,False,71.5008,72.4358,reg,2948075
TJX,2017-10-03,72.5636,72.711,False,72.0328,72.2588,reg,1985650
TJX,2017-10-04,72.3965,72.6127,False,71.8558,72.3866,reg,2806887
TJX,2017-10-05,72.5537,72.6324,False,71.9551,72.1802,reg,3886883
TJX,2017-10-06,72.3473,72.6963,False,71.8558,72.249,reg,2063682
TJX,2017-10-09,71.78699999999998,72.6029,False,71.5708,72.3866,reg,1820069
TJX,2017-10-10,71.0203,71.9934,False,70.922,71.8558,reg,2910963
TJX,2017-10-11,71.3152,71.6887,False,70.98100000000002,71.4725,reg,2954960
TJX,2017-10-12,70.5583,71.1972,False,69.9194,71.1972,reg,3478936
TJX,2017-10-13,70.8434,71.2267,False,70.3322,70.5681,reg,2649518
TJX,2017-10-16,69.9587,70.5976,False,69.595,70.5485,reg,3091473
TJX,2017-10-17,70.578,70.6664,False,69.8505,69.9095,reg,2605093
TJX,2017-10-18,70.0865,70.7647,False,69.9488,70.4797,reg,3437024
TJX,2017-10-19,70.1946,70.4797,False,69.8604,70.0865,reg,3452294
TJX,2017-10-20,70.863,71.0989,False,70.3814,70.5485,reg,3350913
TJX,2017-10-23,70.9711,71.6002,False,70.6074,70.7844,reg,2807540
TJX,2017-10-24,70.51899999999998,71.3643,False,70.4305,71.0498,reg,2664295
TJX,2017-10-25,70.2241,70.7254,False,69.8604,70.51899999999998,reg,3149868
TJX,2017-10-26,70.2536,70.7156,False,69.7424,70.2437,reg,3279342
TJX,2017-10-27,69.3394,70.1258,False,69.0347,70.116,reg,4497849
TJX,2017-10-30,68.1697,69.0248,False,67.7273,69.0052,reg,4515688
TJX,2017-10-31,68.612,69.9488,False,68.3269,69.3984,reg,3781765
TJX,2017-11-01,68.5334,69.2018,False,68.1991,69.0838,reg,2917793
TJX,2017-11-02,69.015,69.3492,False,68.4351,68.8086,reg,2941696
TJX,2017-11-03,67.4324,68.7889,False,67.3538,68.7889,reg,4300340
TJX,2017-11-06,67.0687,68.0124,False,66.9901,67.4717,reg,4804231
TJX,2017-11-07,67.1375,67.5602,False,66.8328,67.1277,reg,4983010
TJX,2017-11-08,67.1301,67.61399999999999,False,66.6265,66.9524,reg,4770869
TJX,2017-11-09,68.3842,69.0162,False,66.8931,67.1005,reg,5173105
TJX,2017-11-10,69.3421,69.3619,False,68.2756,68.5126,reg,6081719
TJX,2017-11-13,69.8754,71.1581,False,69.2137,69.3619,reg,9006584
TJX,2017-11-14,67.0906,68.72,False,65.6094,66.7549,reg,17087137
TJX,2017-11-15,68.1769,68.6904,False,66.1624,66.666,reg,10176386
TJX,2017-11-16,68.1966,68.6509,False,67.8905,68.24600000000001,reg,4851768
TJX,2017-11-17,70.1321,70.4679,False,68.483,68.483,reg,7859749
TJX,2017-11-20,70.3,70.6357,False,69.6976,70.2012,reg,6129715
TJX,2017-11-21,70.3395,70.3889,False,69.2237,70.0926,reg,4421691
TJX,2017-11-22,69.6877,70.458,False,69.5544,70.2407,reg,3767873
TJX,2017-11-24,69.984,70.5567,False,69.8655,70.2704,reg,1603376
TJX,2017-11-27,70.0729,70.5074,False,69.6137,70.063,reg,4461099
TJX,2017-11-28,71.7417,71.8405,False,69.984,70.1716,reg,4642648
TJX,2017-11-29,73.8451,74.7931,False,71.722,71.8405,reg,7492094
TJX,2017-11-30,74.6055,75.2671,False,73.2526,73.381,reg,6280145
TJX,2017-12-01,74.408,75.2375,False,73.5291,74.3586,reg,5217800
TJX,2017-12-04,76.0373,76.9656,False,74.7141,74.803,reg,5358589
TJX,2017-12-05,74.6548,75.4448,False,74.6154,75.1288,reg,6820461
TJX,2017-12-06,74.1117,75.1782,False,74.1117,74.5364,reg,3182856
TJX,2017-12-07,72.9169,74.4179,False,72.828,74.4179,reg,5278951
TJX,2017-12-08,72.9564,73.1637,False,72.2157,73.0847,reg,4770407
TJX,2017-12-11,72.3836,72.828,False,72.0084,72.8181,reg,6002326
TJX,2017-12-12,72.6996,72.8576,False,72.1367,72.6996,reg,5204354
TJX,2017-12-13,72.9761,73.3415,False,72.5811,72.9959,reg,4208265
TJX,2017-12-14,72.5021,73.4896,False,72.4429,73.4501,reg,4074137
TJX,2017-12-15,73.2427,74.0031,False,72.6305,72.9662,reg,6967774
TJX,2017-12-18,74.5265,74.6894,False,73.5192,73.5982,reg,3621417
TJX,2017-12-19,75.1091,75.2375,False,74.2105,74.8523,reg,5251531
