symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
HON,2017-09-01,134.9199,135.8021,False,134.9199,135.5669,reg,1759337
HON,2017-09-05,133.8219,134.9002,False,133.4886,134.6846,reg,2845724
HON,2017-09-06,133.8611,134.5277,False,133.4886,134.5277,reg,2439743
HON,2017-09-07,134.3807,134.714,False,133.6356,133.7337,reg,2460484
HON,2017-09-08,134.861,135.3708,False,133.9788,134.1356,reg,2929927
HON,2017-09-11,136.2629,137.0373,False,135.6943,135.6943,reg,2333290
HON,2017-09-12,135.9492,136.3315,False,135.6271,136.2041,reg,1602284
HON,2017-09-13,135.1845,136.0472,False,135.0522,135.8315,reg,2043564
HON,2017-09-14,134.5081,135.0473,False,134.165,135.0473,reg,3422475
HON,2017-09-15,136.2139,136.747,False,134.91,135.1551,reg,4594069
HON,2017-09-18,134.9591,136.5962,False,134.5865,136.55700000000002,reg,2879676
HON,2017-09-19,135.0375,135.361,False,134.4787,135.1649,reg,3421514
HON,2017-09-20,135.959,136.0864,False,135.1061,135.3414,reg,3644382
HON,2017-09-21,138.0862,138.5519,False,136.0766,136.1452,reg,3914594
HON,2017-09-22,138.9587,139.2626,False,137.7431,137.8412,reg,2917230
HON,2017-09-25,138.0372,139.1156,False,137.7137,138.9587,reg,2943608
HON,2017-09-26,137.4785,138.6254,False,137.3902,138.2823,reg,2361761
HON,2017-09-27,136.8217,137.8147,False,136.7334,137.7824,reg,3040245
HON,2017-09-28,137.8118,137.8118,False,136.5472,136.7726,reg,2082563
HON,2017-09-29,138.9489,138.9783,False,136.4589,137.0177,reg,3673617
HON,2017-10-02,139.8508,139.8603,False,138.9489,139.0175,reg,2522096
HON,2017-10-03,139.8606,140.3312,False,139.4293,139.89,reg,2240867
HON,2017-10-04,139.743,140.2429,False,139.292,140.0567,reg,1787426
HON,2017-10-05,140.2527,140.9193,False,139.6155,140.1351,reg,2245549
HON,2017-10-06,140.7919,140.8311,False,139.841,139.9978,reg,2165613
HON,2017-10-09,140.7723,142.4388,False,140.5452,142.3114,reg,2423348
HON,2017-10-10,140.488,141.3605,False,137.4392,141.1742,reg,4096764
HON,2017-10-11,139.9096,140.9095,False,139.5665,140.0077,reg,3241240
HON,2017-10-12,140.3704,140.5958,False,139.8802,139.8802,reg,3004010
HON,2017-10-13,140.5468,141.7036,False,140.4488,141.4977,reg,2157642
HON,2017-10-16,140.9193,141.0468,False,140.1939,140.5468,reg,2001855
HON,2017-10-17,140.6056,141.0566,False,139.7038,140.6743,reg,2435622
HON,2017-10-18,140.6154,140.8801,False,140.2821,140.5664,reg,1734079
HON,2017-10-19,140.7919,140.9978,False,139.8116,140.586,reg,2623096
HON,2017-10-20,142.4878,143.0848,False,140.5566,142.282,reg,3369519
HON,2017-10-23,143.0466,143.6054,False,142.47799999999995,143.1446,reg,2892166
HON,2017-10-24,143.2427,144.1053,False,143.0074,143.7034,reg,3319174
HON,2017-10-25,143.1152,143.6152,False,142.4878,143.576,reg,2780388
HON,2017-10-26,142.9682,143.6152,False,142.33100000000005,143.6152,reg,2146669
HON,2017-10-27,143.3211,143.5172,False,142.6643,142.9878,reg,1869458
HON,2017-10-30,141.7918,142.88,False,141.684,142.8113,reg,1805574
HON,2017-10-31,141.3213,142.2133,False,141.2526,141.5075,reg,2443231
HON,2017-11-01,142.0761,142.33100000000005,False,141.3899,141.7428,reg,2161710
HON,2017-11-02,142.5467,142.5467,False,141.0272,141.8702,reg,1944234
HON,2017-11-03,142.1153,142.6055,False,141.9291,142.5368,reg,1424239
HON,2017-11-06,142.7329,143.1839,False,142.2869,142.6251,reg,2038885
HON,2017-11-07,144.0759,144.1495,False,142.8407,142.9388,reg,2613930
HON,2017-11-08,143.9681,144.6053,False,143.6544,143.9191,reg,2514718
HON,2017-11-09,142.5761,143.5662,False,141.7722,143.3897,reg,2354096
HON,2017-11-10,142.88,143.7426,False,141.5565,141.9879,reg,2908163
HON,2017-11-13,143.8309,144.0946,False,142.3898,142.8015,reg,2014222
HON,2017-11-14,144.41899999999995,144.6935,False,142.88,143.2231,reg,2312041
HON,2017-11-15,143.4877,144.5269,False,143.3309,143.7916,reg,2521544
HON,2017-11-16,144.7243,145.0298,False,143.8671,144.1725,reg,2209322
HON,2017-11-17,144.3401,144.8416,False,144.0543,144.2317,reg,1637380
HON,2017-11-20,145.7688,146.1235,False,144.2711,144.2711,reg,3554257
HON,2017-11-21,147.1581,147.4832,False,146.0742,146.0742,reg,3028251
HON,2017-11-22,146.8034,147.6113,False,146.5964,147.296,reg,1815445
HON,2017-11-24,147.4635,148.2222,False,147.094,147.1778,reg,1196256
HON,2017-11-27,148.2222,148.8824,False,147.5128,147.7099,reg,2284568
HON,2017-11-28,150.518,150.8826,False,148.8036,148.8528,reg,3656581
HON,2017-11-29,150.991,151.3063,False,150.1535,150.8038,reg,3346194
HON,2017-11-30,153.6711,154.4002,False,151.1782,151.6709,reg,5681093
HON,2017-12-01,152.134,153.9864,False,150.6363,153.4149,reg,3013488
HON,2017-12-04,151.5132,153.8977,False,151.5132,153.5331,reg,3250407
HON,2017-12-05,150.8136,152.5478,False,150.7742,151.5723,reg,2582492
HON,2017-12-06,150.7545,151.4836,False,150.5673,151.0403,reg,2896520
HON,2017-12-07,151.0304,151.5329,False,150.58700000000005,150.7545,reg,2044929
HON,2017-12-08,151.4048,151.8482,False,150.8235,151.6512,reg,1482434
HON,2017-12-11,150.9614,151.661,False,150.6954,150.7348,reg,3623697
HON,2017-12-12,151.4836,152.3507,False,150.7545,151.4836,reg,2959288
HON,2017-12-13,153.5134,154.2327,False,150.8727,151.1979,reg,5064191
HON,2017-12-14,150.9811,154.1342,False,150.9194,153.6119,reg,3142008
HON,2017-12-15,151.9862,152.3704,False,151.326,151.9073,reg,4293865
HON,2017-12-18,152.3212,153.0302,False,151.7398,152.7252,reg,3575628
HON,2017-12-19,151.8482,153.139,False,151.7595,152.873,reg,4251341
HON,2017-12-20,152.4591,152.9124,False,151.8384,152.666,reg,3582710
HON,2017-12-21,151.4639,152.9912,False,151.2472,152.8631,reg,4858403
HON,2017-12-22,151.2373,152.0256,False,150.8826,151.9468,reg,2151960
HON,2017-12-26,151.5034,152.1662,False,151.1979,151.1979,reg,1408039
HON,2017-12-27,151.6906,151.8334,False,151.0698,151.7694,reg,1764067
HON,2017-12-28,151.8679,152.1241,False,151.3753,151.7497,reg,1654091
HON,2017-12-29,151.1092,152.44899999999996,False,151.1092,152.1044,reg,1669346
HON,2018-01-02,151.4541,151.7398,False,150.4698,151.5625,reg,2863633
HON,2018-01-03,150.2027,151.3457,False,149.5721,150.656,reg,6337580
HON,2018-01-04,152.2325,152.2325,False,150.4688,150.5673,reg,4496507
HON,2018-01-05,153.2966,153.9568,False,152.2423,152.7054,reg,2478959
HON,2018-01-08,152.469,153.8481,False,151.9665,153.7105,reg,2739854
HON,2018-01-09,153.7203,154.4707,False,152.5379,152.735,reg,3391750
HON,2018-01-10,154.7845,154.814,False,152.7449,153.878,reg,2562656
HON,2018-01-11,155.6023,155.6811,False,154.7057,154.814,reg,2329423
HON,2018-01-12,156.7354,157.1493,False,155.4841,156.2526,reg,2343709
