symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
DTE,2017-09-01,108.4731,108.9278,False,108.2313,108.8408,reg,432132
DTE,2017-09-05,109.102,109.131,False,108.3474,108.5699,reg,529329
DTE,2017-09-06,108.0474,109.3245,False,107.9894,109.3245,reg,1025953
DTE,2017-09-07,108.2216,108.6376,False,107.8346,108.3087,reg,730518
DTE,2017-09-08,109.1697,109.2858,False,107.9604,108.1926,reg,657402
DTE,2017-09-11,109.8179,110.0114,False,108.744,109.0826,reg,441544
DTE,2017-09-12,107.6701,109.7405,False,107.4863,109.46,reg,625452
DTE,2017-09-13,106.6446,107.6798,False,106.6446,107.6798,reg,961982
DTE,2017-09-14,107.9507,107.9797,False,106.4221,106.5672,reg,825875
DTE,2017-09-15,108.6281,108.7061,False,107.7899,108.248,reg,1369971
DTE,2017-09-18,107.7314,108.6671,False,107.1076,108.5794,reg,895323
DTE,2017-09-19,107.3903,107.7216,False,106.9029,107.6534,reg,757189
DTE,2017-09-20,106.1232,107.8679,False,105.6261,107.6924,reg,1285815
DTE,2017-09-21,106.2596,106.6885,False,105.8893,106.1232,reg,589340
DTE,2017-09-22,105.6358,106.4838,False,105.4312,106.4546,reg,634925
DTE,2017-09-25,106.9614,107.0004,False,105.4604,105.5481,reg,703029
DTE,2017-09-26,106.7567,107.1466,False,106.1427,106.8249,reg,953103
DTE,2017-09-27,104.5247,106.4741,False,104.1196,106.0939,reg,776944
DTE,2017-09-28,104.9341,105.1387,False,103.5208,104.3298,reg,865965
DTE,2017-09-29,104.6417,105.3532,False,104.3614,104.7391,reg,884040
DTE,2017-10-02,104.6514,105.168,False,104.4224,105.0315,reg,839183
DTE,2017-10-03,103.9009,104.5247,False,103.5208,104.5247,reg,854556
DTE,2017-10-04,104.8268,104.8756,False,103.6572,103.9789,reg,1410209
DTE,2017-10-05,105.0218,105.5384,False,104.3736,104.9633,reg,1014617
DTE,2017-10-06,104.9536,105.3239,False,104.2225,104.7294,reg,737120
DTE,2017-10-09,105.1972,105.3532,False,104.9243,105.1582,reg,483104
DTE,2017-10-10,106.5228,106.6203,False,105.015,105.2655,reg,844465
DTE,2017-10-11,106.9224,107.3903,False,106.4351,106.708,reg,727832
DTE,2017-10-12,107.8679,107.9263,False,106.5325,107.1368,reg,700534
DTE,2017-10-13,107.1076,108.5989,False,106.9906,108.1797,reg,929564
DTE,2017-10-16,106.8542,107.4487,False,106.4741,106.8737,reg,923152
DTE,2017-10-17,107.3708,107.5852,False,106.5618,106.8542,reg,1095907
DTE,2017-10-18,107.7509,107.7899,False,106.7762,107.1758,reg,925187
DTE,2017-10-19,109.3006,109.3006,False,107.3415,107.9263,reg,885839
DTE,2017-10-20,109.3981,109.4956,False,108.7061,109.1544,reg,987584
DTE,2017-10-23,110.1876,110.402,False,109.1349,109.8075,reg,1244680
DTE,2017-10-24,109.8465,110.1194,False,108.8425,109.6808,reg,1808523
DTE,2017-10-25,107.9653,110.1096,False,105.7918,109.8465,reg,2895064
DTE,2017-10-26,107.3318,109.3299,False,107.2538,108.4039,reg,1365620
DTE,2017-10-27,108.0238,108.3942,False,107.1661,107.4,reg,872029
DTE,2017-10-30,107.5462,108.0628,False,107.2051,107.9946,reg,914059
DTE,2017-10-31,107.6632,108.1115,False,106.9029,107.3318,reg,1014668
DTE,2017-11-01,107.4877,108.7841,False,106.8055,108.131,reg,1301739
DTE,2017-11-02,107.9946,108.209,False,107.1563,107.6242,reg,1685129
DTE,2017-11-03,108.092,109.2714,False,107.7119,107.8289,reg,1329681
DTE,2017-11-06,108.7548,109.3786,False,107.5365,108.5014,reg,1036420
DTE,2017-11-07,109.9537,110.1876,False,108.5306,108.8815,reg,846931
DTE,2017-11-08,110.324,110.5092,False,109.5833,109.788,reg,744111
DTE,2017-11-09,110.3533,110.6554,False,109.9537,110.0804,reg,532831
DTE,2017-11-10,109.6028,110.0804,False,109.3494,109.8952,reg,636042
DTE,2017-11-13,111.3475,111.4352,False,109.6515,109.8659,reg,1108862
DTE,2017-11-14,112.6535,112.7705,False,110.8016,110.9381,reg,700434
DTE,2017-11-15,111.5716,113.2676,False,111.4937,112.8972,reg,720251
DTE,2017-11-16,111.1038,111.7666,False,110.9673,111.5911,reg,811617
DTE,2017-11-17,110.0609,111.1915,False,109.7003,110.7627,reg,970662
DTE,2017-11-20,109.3884,110.48,False,109.1642,110.1194,reg,739488
DTE,2017-11-21,109.788,109.9244,False,109.4468,109.788,reg,797936
DTE,2017-11-22,109.7685,110.0852,False,109.3591,109.7685,reg,1040007
DTE,2017-11-24,109.7977,110.5336,False,109.7587,109.9732,reg,181970
DTE,2017-11-27,110.7627,110.9868,False,109.6515,109.6515,reg,1511386
DTE,2017-11-28,111.4449,111.4644,False,110.7237,110.9868,reg,724603
DTE,2017-11-29,111.6594,112.5171,False,110.8699,111.2208,reg,1044878
DTE,2017-11-30,112.6438,112.9167,False,111.2695,111.7763,reg,1112754
DTE,2017-12-01,112.2929,113.4528,False,111.7178,113.0629,reg,673516
DTE,2017-12-04,112.6048,113.7842,False,112.0297,112.5951,reg,1356353
DTE,2017-12-05,111.4547,112.6682,False,110.3728,112.5171,reg,891566
DTE,2017-12-06,112.0882,112.2344,False,111.2305,111.7763,reg,1113099
DTE,2017-12-07,112.1564,112.1759,False,111.5619,112.0395,reg,885132
DTE,2017-12-08,112.5658,112.6243,False,111.6204,111.9128,reg,1307564
DTE,2017-12-11,113.0532,113.121,False,111.8933,112.3611,reg,677110
DTE,2017-12-12,111.1233,113.3456,False,111.0453,111.1233,reg,1073410
DTE,2017-12-13,110.9381,111.5843,False,110.7627,111.25,reg,796691
DTE,2017-12-14,110.7432,111.2792,False,109.9049,110.9381,reg,768176
DTE,2017-12-15,111.2269,111.9833,False,110.7063,111.2368,reg,1743731
DTE,2017-12-18,109.1936,111.6788,False,108.8498,111.3154,reg,931746
DTE,2017-12-19,107.0816,109.3409,False,107.0227,109.2721,reg,929187
DTE,2017-12-20,106.335,107.7005,False,106.2859,107.0227,reg,863373
DTE,2017-12-21,106.335,106.6985,False,105.6769,106.0895,reg,710465
DTE,2017-12-22,106.7967,106.9637,False,106.2368,106.7378,reg,693030
DTE,2017-12-26,106.2172,107.3272,False,106.1681,106.5904,reg,602932
DTE,2017-12-27,106.8164,106.8262,False,106.227,106.4136,reg,465720
DTE,2017-12-28,107.671,107.7397,False,106.8655,107.0227,reg,825829
DTE,2017-12-29,107.5236,108.1523,False,107.2486,107.8183,reg,633876
DTE,2018-01-02,106.5315,108.5354,False,106.4333,107.7397,reg,988693
DTE,2018-01-03,106.1877,107.17,False,105.4411,106.3547,reg,1146526
DTE,2018-01-04,104.4195,106.5757,False,104.341,105.7064,reg,928716
DTE,2018-01-05,104.3213,104.9893,False,103.7221,104.8223,reg,1242687
DTE,2018-01-08,105.0875,105.1464,False,104.2722,104.4785,reg,685613
DTE,2018-01-09,103.8105,105.0777,False,103.6533,104.6651,reg,871656
DTE,2018-01-10,102.7889,103.6926,False,102.0031,103.5256,reg,2099245
DTE,2018-01-11,102.0915,103.2506,False,101.8459,102.8577,reg,944149
DTE,2018-01-12,102.0816,103.064,False,101.394,103.064,reg,1314333
DTE,2018-01-16,102.2977,102.8086,False,101.1484,102.3076,reg,2204387
DTE,2018-01-17,102.2486,102.671,False,101.6887,102.6023,reg,1297993
DTE,2018-01-18,101.6396,102.4746,False,101.0404,102.4746,reg,1137119
DTE,2018-01-19,101.3253,102.0522,False,101.0207,101.5414,reg,1229410
DTE,2018-01-22,101.5315,102.3272,False,101.3154,101.7477,reg,1096743
DTE,2018-01-23,102.8184,103.1425,False,101.5414,101.5905,reg,1178769
DTE,2018-01-24,102.5826,103.1622,False,102.1602,102.73,reg,1554327
DTE,2018-01-25,104.0856,104.1248,False,102.3764,102.4647,reg,1061670
DTE,2018-01-26,103.6337,104.3606,False,102.6612,104.1543,reg,1125294
DTE,2018-01-29,102.5433,103.2015,False,102.1995,103.1327,reg,2646949
DTE,2018-01-30,102.396,103.005,False,101.9736,102.229,reg,1207515
DTE,2018-01-31,103.7712,103.8793,False,102.0129,102.4844,reg,1338670
DTE,2018-02-01,102.3763,104.4687,False,101.8164,103.8891,reg,2827492
DTE,2018-02-02,101.453,102.2683,False,101.1092,101.8754,reg,2009781
DTE,2018-02-05,100.1956,102.2585,False,99.9206,101.1976,reg,1872602
DTE,2018-02-06,97.6023,99.0856,False,95.9324,99.0561,reg,3112835
DTE,2018-02-07,97.5139,98.7713,False,97.288,97.5335,reg,1157299
DTE,2018-02-08,96.7477,98.6631,False,96.7379,97.288,reg,1973527
DTE,2018-02-09,99.2722,100.0581,False,96.9049,97.0227,reg,1462049
DTE,2018-02-12,99.4589,99.7634,False,98.2899,99.4392,reg,1572728
DTE,2018-02-13,100.4019,100.5836,False,98.6239,99.2722,reg,957695
DTE,2018-02-14,99.4392,100.1858,False,98.84,99.783,reg,950154
DTE,2018-02-15,101.3253,101.4038,False,99.6062,99.7339,reg,987439
DTE,2018-02-16,103.3586,103.6926,False,100.7162,100.9127,reg,1716854
DTE,2018-02-20,101.3744,103.8302,False,101.0699,103.1917,reg,1398798
DTE,2018-02-21,100.0974,102.2781,False,100.0777,101.3744,reg,978278
DTE,2018-02-22,100.0581,101.1092,False,99.6946,100.5099,reg,1027054
DTE,2018-02-23,102.8478,102.8478,False,100.0679,100.1367,reg,1053904
DTE,2018-02-26,101.9245,103.2064,False,101.7477,103.0934,reg,924565
DTE,2018-02-27,100.2251,102.838,False,100.2054,102.1799,reg,2119624
DTE,2018-02-28,98.9972,100.5492,False,98.9382,100.3921,reg,2176531
DTE,2018-03-01,98.9481,100.2545,False,98.2899,99.0659,reg,1039571
DTE,2018-03-02,99.007,100.1072,False,98.0542,98.9284,reg,876094
DTE,2018-03-05,100.7555,100.9029,False,98.4471,98.8891,reg,1063160
DTE,2018-03-06,99.4098,100.6868,False,98.899,100.618,reg,824643
DTE,2018-03-07,98.1524,99.6602,False,97.7595,99.0954,reg,1125535
DTE,2018-03-08,98.6239,99.0267,False,98.0935,98.3882,reg,860295
DTE,2018-03-09,98.7516,98.8105,False,97.8282,98.5944,reg,1466819
DTE,2018-03-12,99.1249,99.9599,False,98.506,98.5846,reg,1537614
DTE,2018-03-13,99.1445,99.7143,False,98.5551,99.5178,reg,1263972
DTE,2018-03-14,99.9697,100.1268,False,99.0954,99.2722,reg,940547
DTE,2018-03-15,99.9206,100.6573,False,99.3803,100.1956,reg,1690963
DTE,2018-03-16,101.34,101.5977,False,100.032,100.2302,reg,3391414
DTE,2018-03-19,101.2608,101.9742,False,100.6266,101.1815,reg,1612157
