symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
ANDV,2017-09-01,100.204,100.204,False,97.8805,98.4981,reg,1806782
ANDV,2017-09-05,97.4295,99.851,False,96.1749,99.851,reg,1785000
ANDV,2017-09-06,97.5864,98.3609,False,96.9099,97.9981,reg,1638045
ANDV,2017-09-07,98.7726,98.8903,False,97.3511,97.3511,reg,1179338
ANDV,2017-09-08,99.5765,100.1647,False,98.5275,98.704,reg,1172518
ANDV,2017-09-11,100.1843,100.5667,False,98.3805,100.0765,reg,1036153
ANDV,2017-09-12,101.4,101.9588,False,100.4294,100.6647,reg,1206389
ANDV,2017-09-13,101.1451,101.8314,False,100.204,101.7137,reg,1429376
ANDV,2017-09-14,99.5569,101.1451,False,99.2432,101.0765,reg,1155004
ANDV,2017-09-15,100.4098,100.6157,False,99.0275,99.6059,reg,2627348
ANDV,2017-09-18,101.1255,101.5177,False,100.4392,100.6059,reg,1220809
ANDV,2017-09-19,102.498,102.7039,False,100.6047,101.2235,reg,1161370
ANDV,2017-09-20,101.6647,103.5568,False,101.4588,102.7823,reg,1623834
ANDV,2017-09-21,101.7726,102.4784,False,101.498,102.0961,reg,1164965
ANDV,2017-09-22,101.9588,102.449,False,101.6255,101.949,reg,845764
ANDV,2017-09-25,103.2137,103.4196,False,101.7775,102.0176,reg,1510173
ANDV,2017-09-26,101.7235,103.5274,False,101.6745,103.0568,reg,1116501
ANDV,2017-09-27,100.4294,101.8466,False,99.7922,101.7235,reg,2062136
ANDV,2017-09-28,100.4687,100.6353,False,99.0373,99.8412,reg,1765555
ANDV,2017-09-29,101.1255,102.5176,False,100.3804,100.5275,reg,1385799
ANDV,2017-10-02,101.7137,101.851,False,100.4098,100.9785,reg,1295837
ANDV,2017-10-03,102.7039,103.2627,False,101.8804,102.2922,reg,1398804
ANDV,2017-10-04,103.0568,103.1157,False,102.1157,103.0078,reg,957994
ANDV,2017-10-05,103.2921,104.2235,False,102.1451,103.1549,reg,1457903
ANDV,2017-10-06,103.9098,104.2627,False,102.4,102.4,reg,1185862
ANDV,2017-10-09,104.5666,105.596,False,103.5274,103.8019,reg,1449544
ANDV,2017-10-10,104.2431,105.0568,False,104.0176,105.0274,reg,1125265
ANDV,2017-10-11,104.3313,104.498,False,103.5666,104.0666,reg,981809
ANDV,2017-10-12,103.6059,104.2627,False,102.851,104.0568,reg,1010757
ANDV,2017-10-13,103.3019,104.0764,False,102.9392,104.0764,reg,819490
ANDV,2017-10-16,101.7824,103.0568,False,101.2922,102.5667,reg,1466804
ANDV,2017-10-17,102.4,103.3308,False,101.9294,102.2627,reg,1013211
ANDV,2017-10-18,102.2725,102.5667,False,101.1647,102.1549,reg,1005483
ANDV,2017-10-19,102.8902,102.9783,False,101.449,101.6451,reg,768591
ANDV,2017-10-20,104.4686,104.4686,False,102.9392,103.2725,reg,1054595
ANDV,2017-10-23,103.7725,104.7431,False,103.6059,104.7431,reg,942404
ANDV,2017-10-24,104.6549,104.8019,False,103.7529,104.1745,reg,1090071
ANDV,2017-10-25,102.8412,104.7627,False,102.7921,103.4294,reg,841751
ANDV,2017-10-26,102.6941,103.2235,False,101.7235,103.2235,reg,1053884
ANDV,2017-10-27,103.6647,103.6647,False,102.1353,102.7039,reg,1164120
